Year,Month,Day,UTC Hour,temp,dwpt,rhum,prcp,wspd,pres,PM2.5
2020,07,23,09,0.8001521847312708,0.9502082509571141,0.8598957330568977,0.0,0.0,0.45331566467709666,0.3563681906052535
2020,07,23,10,0.8001521847312708,0.9502082509571141,0.8598957330568977,0.0,0.0,0.45331566467709666,0.37026850635875286
2020,07,23,11,0.8590222037453886,0.9358683977745381,0.7346280842526037,0.0,0.6648277947394572,0.37930512593937477,0.3849471709908579
2020,07,23,12,0.8590222037453886,0.9358683977745381,0.7346280842526037,0.0,0.6648277947394572,0.37930512593937477,0.42532606338567813
2020,07,23,13,0.8590222037453886,0.9358683977745381,0.7346280842526037,0.0,0.6648277947394572,0.37930512593937477,0.3472248837002386
2020,07,23,14,0.8659833415472379,0.9344023485940449,0.7166629012011649,0.0,0.0,0.3118824003169441,0.3563681906052535
2020,07,23,15,0.8659833415472379,0.9344023485940449,0.7166629012011649,0.0,0.0,0.3118824003169441,0.4186250129214842
2020,07,23,16,0.8659833415472379,0.9344023485940449,0.7166629012011649,0.0,0.0,0.3118824003169441,0.4117190058932907
2020,07,23,17,0.7962696011351948,0.9502082509571141,0.8668229185871487,0.0,0.0,0.33549560147431856,0.37361388353614466
2020,07,23,18,0.7962696011351948,0.9502082509571141,0.8668229185871487,0.0,0.0,0.33549560147431856,0.34346131609036734
2020,07,23,19,0.7962696011351948,0.9502082509571141,0.8668229185871487,0.0,0.0,0.33549560147431856,0.3472248837002386
2020,07,23,20,0.7496744645314027,0.9530086443019132,0.9435720454424928,0.0,0.0,0.43314698183567935,0.35092675069375
2020,07,23,21,0.7496744645314027,0.9530086443019132,0.9435720454424928,0.0,0.0,0.43314698183567935,0.34155574504067426
2020,07,23,22,0.7496744645314027,0.9530086443019132,0.9435720454424928,0.0,0.0,0.43314698183567935,0.33574060404376543
2020,07,23,23,0.7260138631480029,0.9459662070699142,0.961140134322466,0.0,0.0,0.4566759462284646,0.2803897887557283
2020,07,24,00,0.7260138631480029,0.9459662070699142,0.961140134322466,0.0,0.0,0.4566759462284646,0.31303750677495673
2020,07,24,01,0.7260138631480029,0.9459662070699142,0.961140134322466,0.0,0.0,0.4566759462284646,0.26748291424084214
2020,07,24,02,0.7149361481844478,0.9445409625482337,0.9725367487675083,0.0,0.0,0.44323282226664024,0.3297717412101372
2020,07,24,03,0.7149361481844478,0.9445409625482337,0.9725367487675083,0.0,0.0,0.44323282226664024,0.337695671055952
2020,07,24,04,0.7149361481844478,0.9445409625482337,0.9725367487675083,0.0,0.0,0.44323282226664024,0.3927076883369697
2020,07,24,05,0.7238149473940371,0.9530086443019132,0.9781444428639946,0.0,0.0,0.46339551084887093,0.39573872484408523
2020,07,24,06,0.7238149473940371,0.9530086443019132,0.9781444428639946,0.0,0.0,0.46339551084887093,0.3817667123669105
2020,07,24,07,0.7238149473940371,0.9530086443019132,0.9781444428639946,0.0,0.0,0.46339551084887093,0.36342529086713254
2020,07,24,08,0.8266355318975885,0.9530086443019132,0.8238326957016464,0.0,0.4305992976375694,0.48354622159558097,0.3257030035765133
2020,07,24,09,0.8266355318975885,0.9530086443019132,0.8238326957016464,0.0,0.4305992976375694,0.48354622159558097,0.3337684619943809
2020,07,24,10,0.8266355318975885,0.9530086443019132,0.8238326957016464,0.0,0.4305992976375694,0.48354622159558097,0.3257030035765133
2020,07,24,11,0.8694332592325482,0.94023090831552,0.7257216200290924,0.0,0.47937877132408824,0.3961398883538796,0.39723912125674277
2020,07,24,12,0.8694332592325482,0.94023090831552,0.7257216200290924,0.0,0.47937877132408824,0.3961398883538796,0.4131172074461471
2020,07,24,13,0.8694332592325482,0.94023090831552,0.7257216200290924,0.0,0.47937877132408824,0.3961398883538796,0.40314295634929714
2020,07,24,14,0.89303221185952,0.9544006791580347,0.7166629012011649,0.0,0.4305992976375694,0.2882527496973114,0.4406410044662572
2020,07,24,15,0.89303221185952,0.9544006791580347,0.7166629012011649,0.0,0.4305992976375694,0.2882527496973114,0.4872963262353825
2020,07,24,16,0.89303221185952,0.9544006791580347,0.7166629012011649,0.0,0.4305992976375694,0.2882527496973114,0.4618261077500501
2020,07,24,17,0.8625130702475321,0.9653465227826118,0.7931039636275107,0.0,0.0,0.26460662668134677,0.4343855122155233
2020,07,24,18,0.8625130702475321,0.9653465227826118,0.7931039636275107,0.0,0.0,0.26460662668134677,0.3849471709908579
2020,07,24,19,0.8625130702475321,0.9653465227826118,0.7931039636275107,0.0,0.0,0.26460662668134677,0.3563681906052535
2020,07,24,20,0.7804777995438531,0.9571686351900244,0.9065857254244,0.0,0.0,0.3759371706079008,0.35092675069375
2020,07,24,21,0.7804777995438531,0.9571686351900244,0.9065857254244,0.0,0.0,0.3759371706079008,0.36168158467872524
2020,07,24,22,0.7804777995438531,0.9571686351900244,0.9065857254244,0.0,0.0,0.3759371706079008,0.36168158467872524
2020,07,24,23,0.7411803201140653,0.9502082509571141,0.9494930248848016,0.0,0.0,0.3961398883538796,0.3086527315399636
2020,07,25,00,0.7411803201140653,0.9502082509571141,0.9494930248848016,0.0,0.0,0.3961398883538796,0.36168158467872524
2020,07,25,01,0.7411803201140653,0.9502082509571141,0.9494930248848016,0.0,0.0,0.3961398883538796,0.3563681906052535
2020,07,25,02,0.7260138631480029,0.9431100284125826,0.9553485778010656,0.0,0.0,0.40623673679657973,0.23311665858666455
2020,07,25,03,0.7260138631480029,0.9431100284125826,0.9553485778010656,0.0,0.0,0.40623673679657973,0.33963395617007297
2020,07,25,04,0.7260138631480029,0.9431100284125826,0.9553485778010656,0.0,0.0,0.40623673679657973,0.3685770465447845
2020,07,25,05,0.7303871864847514,0.9487998070037363,0.961140134322466,0.0,0.0,0.43314698183567935,0.4117190058932907
2020,07,25,06,0.7303871864847514,0.9487998070037363,0.961140134322466,0.0,0.0,0.43314698183567935,0.4145068046272793
2020,07,25,07,0.7303871864847514,0.9487998070037363,0.961140134322466,0.0,0.0,0.43314698183567935,0.41998122618337774
2020,07,25,08,0.8229244200342898,0.9502082509571141,0.8238326957016464,0.0,0.47937877132408824,0.4297843684904238,0.4074716926637103
2020,07,25,09,0.8229244200342898,0.9502082509571141,0.8238326957016464,0.0,0.47937877132408824,0.4297843684904238,0.3942282922604302
2020,07,25,10,0.8229244200342898,0.9502082509571141,0.8238326957016464,0.0,0.47937877132408824,0.4297843684904238,0.3685770465447845
2020,07,25,11,0.8813510763386663,0.9544006791580347,0.7346280842526037,0.0,0.47937877132408824,0.33549560147431856,0.40459510816625405
2020,07,25,12,0.8813510763386663,0.9544006791580347,0.7346280842526037,0.0,0.47937877132408824,0.33549560147431856,0.4343855122155233
2020,07,25,13,0.8813510763386663,0.9544006791580347,0.7346280842526037,0.0,0.47937877132408824,0.33549560147431856,0.43565055098250993
2020,07,25,14,0.9157207818072788,0.9373284752513943,0.6380118534275028,0.0,0.47937877132408824,0.23756228632687798,0.49998006947784573
2020,07,25,15,0.9157207818072788,0.9373284752513943,0.6380118534275028,0.0,0.47937877132408824,0.23756228632687798,0.5390847898786624
2020,07,25,16,0.9157207818072788,0.9373284752513943,0.6380118534275028,0.0,0.47937877132408824,0.23756228632687798,0.524245294861569
2020,07,25,17,0.8796632436765155,0.9487998070037363,0.7257216200290924,0.0,0.29392974790871934,0.2510871517742957,0.4902872153818592
2020,07,25,18,0.8796632436765155,0.9487998070037363,0.7257216200290924,0.0,0.29392974790871934,0.2510871517742957,0.441871573339068
2020,07,25,19,0.8796632436765155,0.9487998070037363,0.7257216200290924,0.0,0.29392974790871934,0.2510871517742957,0.4369085421432066
2020,07,25,20,0.7923612194522676,0.9626412380550835,0.9001623480262418,0.0,0.4305992976375694,0.3489814826151838,0.45613792715183826
2020,07,25,21,0.7923612194522676,0.9626412380550835,0.9001623480262418,0.0,0.4305992976375694,0.3489814826151838,0.45498289225842986
2020,07,25,22,0.7923612194522676,0.9626412380550835,0.9001623480262418,0.0,0.4305992976375694,0.3489814826151838,0.4406410044662572
2020,07,25,23,0.7621900277345813,0.9544006791580347,0.9254015060052154,0.0,0.0,0.36583129772138007,0.4131172074461471
2020,07,26,00,0.7621900277345813,0.9544006791580347,0.9254015060052154,0.0,0.0,0.36583129772138007,0.3599243086559146
2020,07,26,01,0.7621900277345813,0.9544006791580347,0.9254015060052154,0.0,0.0,0.36583129772138007,0.37691042134288694
2020,07,26,02,0.7454427248465992,0.9502082509571141,0.9435720454424928,0.0,0.0,0.36920025656536065,0.4186250129214842
2020,07,26,03,0.7454427248465992,0.9502082509571141,0.9435720454424928,0.0,0.0,0.36920025656536065,0.43940369271665763
2020,07,26,04,0.7454427248465992,0.9502082509571141,0.9435720454424928,0.0,0.0,0.36920025656536065,0.3865207580510309
2020,07,26,05,0.7496744645314027,0.9487998070037363,0.9315278418333625,0.0,0.4305992976375694,0.41969452792437645,0.37691042134288694
2020,07,26,06,0.7496744645314027,0.9487998070037363,0.9315278418333625,0.0,0.4305992976375694,0.41969452792437645,0.427951777032624
2020,07,26,07,0.7496744645314027,0.9487998070037363,0.9315278418333625,0.0,0.4305992976375694,0.41969452792437645,0.3194590436579142
2020,07,26,08,0.8339882436265792,0.9585446388949568,0.8238326957016464,0.0,0.5878594958174387,0.42305814160086536,0.33177894402029695
2020,07,26,09,0.8339882436265792,0.9585446388949568,0.8238326957016464,0.0,0.5878594958174387,0.42305814160086536,0.43183397287181585
2020,07,26,10,0.8339882436265792,0.9585446388949568,0.8238326957016464,0.0,0.5878594958174387,0.42305814160086536,0.4538219188561829
2020,07,26,11,0.8779705539352615,0.9626412380550835,0.7604830728029468,0.0,0.7060702520912806,0.32537767087203284,0.4526549455647535
2020,07,26,12,0.8779705539352615,0.9626412380550835,0.7604830728029468,0.0,0.7060702520912806,0.32537767087203284,0.42532606338567813
2020,07,26,13,0.8779705539352615,0.9626412380550835,0.7604830728029468,0.0,0.7060702520912806,0.32537767087203284,0.3194590436579142
2020,07,26,14,0.8863857086087217,0.9329302786608081,0.6787952135836006,0.0,0.5878594958174387,0.2578475627767809,0.29259864469525937
2020,07,26,15,0.8863857086087217,0.9329302786608081,0.6787952135836006,0.0,0.5878594958174387,0.2578475627767809,0.3257030035765133
2020,07,26,16,0.8863857086087217,0.9329302786608081,0.6787952135836006,0.0,0.5878594958174387,0.2578475627767809,0.3236408081543226
2020,07,26,17,0.7784736774034964,0.9254778579402682,0.8385537019566726,0.0,0.47937877132408824,0.3017574227502592,0.3297717412101372
2020,07,26,18,0.7784736774034964,0.9254778579402682,0.8385537019566726,0.0,0.47937877132408824,0.3017574227502592,0.3257030035765133
2020,07,26,19,0.7784736774034964,0.9254778579402682,0.8385537019566726,0.0,0.47937877132408824,0.3017574227502592,0.3563681906052535
2020,07,26,20,0.736886802662951,0.9194023137640723,0.887077185746708,0.0,0.0,0.38940698597116186,0.35275517225712144
2020,07,26,21,0.736886802662951,0.9194023137640723,0.887077185746708,0.0,0.0,0.38940698597116186,0.34346131609036734
2020,07,26,22,0.736886802662951,0.9194023137640723,0.887077185746708,0.0,0.0,0.38940698597116186,0.34346131609036734
2020,07,26,23,0.7171684441432387,0.9329302786608081,0.9435720454424928,0.0,0.0,0.38267274689946706,0.27786675882804485
2020,07,27,00,0.7171684441432387,0.9329302786608081,0.9435720454424928,0.0,0.0,0.38267274689946706,0.3880834551481278
2020,07,27,01,0.7171684441432387,0.9329302786608081,0.9435720454424928,0.0,0.0,0.38267274689946706,0.40603798099451743
2020,07,27,02,0.7081879753665198,0.9269807889678902,0.9435720454424928,0.0,0.0,0.34223921225057835,0.34155574504067426
