Year,Month,Day,UTC Hour,temp,dwpt,rhum,prcp,wspd,pres,PM2.5
2019,01,01,00,0.5246685521910281,0.6506990005170069,0.7441173889767887,0.0,0.0,0.8350143700158629,0.603332994392714
2019,01,01,01,0.5246685521910281,0.6506990005170069,0.7441173889767887,0.0,0.0,0.8350143700158629,0.5652277543329651
2019,01,01,02,0.4716220010282947,0.5814395448720386,0.7355909488463005,0.0,0.6460148371100894,0.8067797624134581,0.5730201687432435
2019,01,01,03,0.4716220010282947,0.5814395448720386,0.7355909488463005,0.0,0.6460148371100894,0.8067797624134581,0.5891927547036362
2019,01,01,04,0.4716220010282947,0.5814395448720386,0.7355909488463005,0.0,0.6460148371100894,0.8067797624134581,0.5975280023418075
2019,01,01,05,0.4034056431461664,0.5684472194982609,0.7847861748656919,0.0,0.0,0.8753158962658666,0.5678494643013061
2019,01,01,06,0.4034056431461664,0.5684472194982609,0.7847861748656919,0.0,0.0,0.8753158962658666,0.6044796492289428
2019,01,01,07,0.4034056431461664,0.5684472194982609,0.7847861748656919,0.0,0.0,0.8753158962658666,0.4849040255652385
2019,01,01,08,0.5583265524033871,0.5596452054973108,0.6417044099120509,0.0,0.6826061944859853,0.9397162271896946,0.48136967381259305
2019,01,01,09,0.5583265524033871,0.5596452054973108,0.6417044099120509,0.0,0.6826061944859853,0.9397162271896946,0.4286795650525688
2019,01,01,10,0.5583265524033871,0.5596452054973108,0.6417044099120509,0.0,0.6826061944859853,0.9397162271896946,0.23514589904095634
2019,01,01,11,0.6955637332592659,0.6468150612231659,0.5760732992387662,0.0,0.5,0.7987091666857524,0.14461492176762833
2019,01,01,12,0.6955637332592659,0.6468150612231659,0.5760732992387662,0.0,0.5,0.7987091666857524,0.2713532518935386
2019,01,01,13,0.6955637332592659,0.6468150612231659,0.5760732992387662,0.0,0.5,0.7987091666857524,0.5084658344431747
2019,01,01,14,0.7342135544369196,0.6697916870764735,0.5522344435334695,0.0,0.0,0.689600681287027,0.5164210751357191
2019,01,01,15,0.7342135544369196,0.6697916870764735,0.5522344435334695,0.0,0.0,0.689600681287027,0.5818446974640399
2019,01,01,16,0.7342135544369196,0.6697916870764735,0.5522344435334695,0.0,0.0,0.689600681287027,0.585542898022276
2019,01,01,17,0.5875500516517345,0.7309561071176071,0.7607652797506935,0.0,0.0,0.7462116181088722,0.6731192439123818
2019,01,01,18,0.5875500516517345,0.7309561071176071,0.7607652797506935,0.0,0.0,0.7462116181088722,0.6731192439123818
2019,01,01,19,0.5875500516517345,0.7309561071176071,0.7607652797506935,0.0,0.0,0.7462116181088722,0.7184514152134064
2019,01,01,20,0.47526026039350966,0.7677809718025549,0.8970777808113505,0.0,0.0,0.7906369853792934,0.7192111709480467
2019,01,01,21,0.47526026039350966,0.7677809718025549,0.8970777808113505,0.0,0.0,0.7906369853792934,0.7229792451430774
2019,01,01,22,0.47526026039350966,0.7677809718025549,0.8970777808113505,0.0,0.0,0.7906369853792934,0.7192111709480467
2019,01,01,23,0.4112532304274975,0.7411993079175571,0.9277511158209929,0.0,0.0,0.7946732742688246,0.6704215411850685
2019,01,02,00,0.4112532304274975,0.7411993079175571,0.9277511158209929,0.0,0.0,0.7946732742688246,0.6640236494042475
2019,01,02,01,0.4112532304274975,0.7411993079175571,0.9277511158209929,0.0,0.0,0.7946732742688246,0.6337829113406767
2019,01,02,02,0.3589387948701652,0.6883612199611977,0.9156962282612808,0.0,0.0,0.7866002999393487,0.5879814293321196
2019,01,02,03,0.3589387948701652,0.6883612199611977,0.9156962282612808,0.0,0.0,0.7866002999393487,0.6056216142572383
2019,01,02,04,0.3589387948701652,0.6883612199611977,0.9156962282612808,0.0,0.0,0.7866002999393487,0.5867648258377437
2019,01,02,05,0.31645471696537086,0.6429087359884804,0.909563240050692,0.0,0.0,0.8148487731852264,0.5678494643013061
2019,01,02,06,0.31645471696537086,0.6429087359884804,0.909563240050692,0.0,0.0,0.8148487731852264,0.5286960214727096
2019,01,02,07,0.31645471696537086,0.6429087359884804,0.909563240050692,0.0,0.0,0.8148487731852264,0.49524632126099377
2019,01,02,08,0.5649055316429175,0.602554821255889,0.6716762538279363,0.0,0.5566413762796891,0.8994778509272611,0.4795855779007692
2019,01,02,09,0.5649055316429175,0.602554821255889,0.6716762538279363,0.0,0.5566413762796891,0.8994778509272611,0.4777900086245091
2019,01,02,10,0.5649055316429175,0.602554821255889,0.6716762538279363,0.0,0.5566413762796891,0.8994778509272611,0.4777900086245091
2019,01,02,11,0.7123374120901632,0.6545608089825232,0.5642893310931817,0.0,0.5566413762796891,0.7704495911159572,0.5346368851740756
2019,01,02,12,0.7123374120901632,0.6545608089825232,0.5642893310931817,0.0,0.5566413762796891,0.7704495911159572,0.5375605774403956
2019,01,02,13,0.7123374120901632,0.6545608089825232,0.5642893310931817,0.0,0.5566413762796891,0.7704495911159572,0.5447386092650959
2019,01,02,14,0.720605191240799,0.6992635282708487,0.598875348843784,0.0,0.0,0.6774596116933181,0.5316822537908533
2019,01,02,15,0.720605191240799,0.6992635282708487,0.598875348843784,0.0,0.0,0.6774596116933181,0.5418895022964547
2019,01,02,16,0.720605191240799,0.6992635282708487,0.598875348843784,0.0,0.0,0.6774596116933181,0.5704467859165548
2019,01,02,17,0.581139765716408,0.7099932334027312,0.7441173889767887,0.0,0.5,0.7623718553742663,0.6222132310641814
2019,01,02,18,0.581139765716408,0.7099932334027312,0.7441173889767887,0.0,0.5,0.7623718553742663,0.6603007934475055
